name,phone,website,rating,reviews_count,address,maps_url,place_id,top_review,found_via,likely_noise
Kapnox Forex Private Limited. Currency Exchange,099499 66088,http://kapnoxforex.com/,4.3,10,"2nd Floor, Kurve Elite, Plot no 58, Srinagar Colony Main Rd, Phase 1, Kamalapuri Colony, Banjara Hills, Hyderabad, Telangana 500073, India",https://maps.google.com/?cid=3155422782402235444,ChIJEXuyQyiRyzsRNIxCbU1Qyis,"Excellent service
Believe me or not
You'll get good rate",cryptocurrency exchange Hyderabad,YES
Bharti Money Changers,099143 04626,,2,10,"WR3J+F3F, Bhim Sen Bassi Marg, Opposite Sabzi Market, Ghumar Mandi, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=4389014663407453635,ChIJM5i5EKSDGjkRw8VhFpXp6Dw,(Mahabekar) they donot know how to speak and all the forex prices to high rather than market,buy bitcoin Ludhiana,
Shrusti Forextree Pvt. Ltd.,098806 45492,,5,10,"Shop #1, New L-350, Silver Tower, Opp Big Clock Tower, Ashoka Rd, Lashkar Mohalla, Mandi Mohalla, Mysuru, Karnataka 570001, India",https://maps.google.com/?cid=14206014424433327555,ChIJK8wRZZZ7rzsRw31sMtrmJcU,The best center for foreign exchange in Mysore.  Thanks to Mr. Pramod Chakravarthy & his colleague in the Shrusti Forextree Exchange Centre for wonderful service. I got the best exchange rate and also,cryptocurrency exchange Mysore,
Multi Currency Exchange Pvt Ltd.,094353 02895,,4.4,10,"Bijita Complex, Ground Floor, manipuri Basti Paltan Bazar M 09435302895, Manipuri Rajbari, Ulubari, Guwahati, Assam 781008, India",https://maps.google.com/?cid=11904266520472920787,ChIJfaRBp4BZWjcR0yJdMFRzNKU,A very fast service. Unlike bank where we have to do lots of formulaty - in this place everything is pretty easy and quick.Also the staffs are helpful and cool operative!If you go to bank then if we h,cryptocurrency exchange Guwahati,YES
Zeeshan Forex Private Limited,098893 73072,,4.6,9,"97/136 B, near Rehmani Market, Talaq Mahal, Rd, Kanpur, Uttar Pradesh 208001, India",https://maps.google.com/?cid=9978928122825474938,ChIJAZJaVZ44nDkRegMr0EFGfIo,"Fast and Convenient service.
Genuine rate
Hassle free transaction.",cryptocurrency exchange Kanpur,YES
EBIXCASH World Money Limited,044 4211 8043,http://www.buyforex.com/,2,8,"A, Tidel Park, 1st Floor, North Block, 4, Canal Bank Rd, Tharamani, Chennai, Tamil Nadu 600113, India",https://maps.google.com/?cid=1869314966627405797,ChIJf7-FCr5nUjoR5c8l3w4k8Rk,"Absolutely frustrated. If we use their service to transfer cash to our kids studying abroad, please plan 1 MONTH in advance else the kids won't receive money on the required date. We need to follow up",cryptocurrency exchange Chennai,
Global Forex(Foreign currency exchange) International money transfer.,096674 60610,,5,8,"Shop No. 5, B/18, Block B, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001, India",https://maps.google.com/?cid=3211521318197384175,ChIJ5VeRDujdDDkR79O_n5-dkSw,"Best forex rates at global forex also provide doorstep delivery. Recommended
to others.",buy bitcoin Faridabad,YES
EbixCash World Money Limited | Varanasi,098181 89296,https://www.buyforex.com/,5,8,"Shop no 34, Ground Floor, Mint House, S 18/38-A-A 34, Colony Secrole Ward, in front of The Taj Ganges Hotel, Patel Nagar, Nadesar, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",https://maps.google.com/?cid=11440696251433121898,ChIJNzmwQXEtjjkRanjQEaCExZ4,"One of the best Companies in Varanasi for Remittance, Forex card and Foreign exchange",buy bitcoin Varanasi,
RemitX - A division of Capital India Finance Ltd,092083 89789,http://www.remitx.com/,5,7,"52, Ground Floor, Patel Nagar, Nadesar, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",https://maps.google.com/?cid=5161112133808642084,ChIJb91h2DYtjjkRJFifFST0n0c,"Great experience with RemitX. They are very prompt in their services, support and reply.
They understand and even provide extended support to Medical professionals for logostic issues.",buy bitcoin Varanasi,
zenith Forex,084482 89666,https://www.zenithforexonline.com/,4.8,6,"Ground floor, KFC, Kachari Basti Rd, near ULUBARI, South Sarania, Ulubari, Guwahati, Assam 781007, India",https://maps.google.com/?cid=16247687777979588554,ChIJXQTiSNxZWjcRyt_tO_Nhe-E,Quick response and processing time. Very humble staffs,cryptocurrency exchange Guwahati,YES
Luthra Forex Private Limited,098159 00507,,5,5,"207 L, near PNB BANK, Pritm Nagar, Model Town, Ludhiana, Punjab 141002, India",https://maps.google.com/?cid=10035610127053834982,ChIJM4WbEySDGjkR5kpbVz2mRYs,Most Competitive Rates and best Exchange services in Ludhiana Highly Recommended,buy bitcoin Ludhiana,YES
MONO FOREX SWAP PVT LTD,098450 73013,,4.2,5,"1034, L 76, KR Hospital Rd, Lashkar Mohalla, Mandi Mohalla, Mysuru, Karnataka 570001, India",https://maps.google.com/?cid=7182103763544740058,ChIJixuCKEZxrzsR2pAUDlL1q2M,avoid this moneychangers wanted to exchange an old note from 100$ (1996) to 50rp for 1$ ..the official exchange rate is 82 x1$ new banknote.I understand that I can't have the same rate as the new bank,cryptocurrency exchange Mysore,YES
Muthoot Forex Limited,091883 00600,https://www.muthootforex.com/,4,4,"3rd Floor, Stock Exchange Building, SCO - 21, above IndusInd Bank, opp. Ludhiana, Feroz Gandhi Market, Jila Kacheri Area, Model Gram, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=6444107619521108077,ChIJPcJywP-DGjkRbZjx07wRblk,,buy bitcoin Ludhiana,YES
World Wide Forex (Foreign currency exchange),070424 92637,,5,4,"Shop No. 5, B/18, Block B, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001, India",https://maps.google.com/?cid=4843339917332719376,ChIJ2U7ylZ3dDDkRECcWY_7_NkM,Best Rate Provide In The Market..... And Doorstep Delivery 🚚,buy bitcoin Faridabad,YES
TGIF Education Private Limited,063898 90065,http://www.tradergentleman.com/,5,3,"H 810, Satyam Vihar, Avas Vikas 1, Kalyanpur, Kanpur, Uttar Pradesh 208017, India",https://maps.google.com/?cid=18065045198837768331,ChIJScV6TTY3nDkRi-AZSOXus_o,Best forex education centre in kanpur,buy bitcoin Kanpur,
Weizmann Forex Limited,0161 503 3320,http://www.weizmannforex.com/,4,3,"Shop No. 61 & 62, Bhim Sen Bassi Marg, Ghumar Mandi, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=14090213017548965025,ChIJpdnMZMeDGjkRoUSXGBZ-isM,given best of rates and good service each time,buy bitcoin Ludhiana,YES
RemitX - A division of Capital India Finance Limited,094929 87610,http://www.remitx.com/,5,2,"Shop No. 6, First Floor, Plot No.261, Navratna Jewel Square, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",https://maps.google.com/?cid=3442426338879128713,ChIJoQdhlTxDOToRicRWNoT0xS8,,cryptocurrency exchange Visakhapatnam,
BFC Forex,0129 460 2991,https://bfcforex.com/,3,2,"1st Floor, Shop No. FF-01, Main Market, SCO-100, HUDA Staff Colony, Sector 16, Faridabad, Haryana 121002, India",https://maps.google.com/?cid=18258929528144004148,ChIJ_8ggfZrdDDkRNATqd6q_ZP0,Best rate provider,buy bitcoin Faridabad,YES
Archis Forex,094353 02895,,5,2,"Ground Floor, Bijita Complex, near HDFC Bank ATM, Manipuri Rajbari, Paltan Bazaar, Manipuribasti, Guwahati, Assam 781008, India",https://maps.google.com/?cid=6104336071305235859,ChIJd2FRDipaWjcRk43Aj1D1tlQ,V good service,cryptocurrency exchange Guwahati,YES
Dimika Forex Pvt. Ltd.,081411 88431,,5,2,"114, Cosmo Complex Mahilla Chowk, Kalavad Rd, Janta Society, Kishan Para, Rajkot, Gujarat 360001, India",https://maps.google.com/?cid=5449036822041422910,ChIJxbbehbHLWTkRPmzNkR7enks,Got best deal in pricing. The owner of the company coordinated well with me. Must Must recommended .,cryptocurrency exchange Rajkot,YES
UK Forex Traders,,https://www.delta.exchange/,5,1,"Kaddam, Masaipet, Telangana 504202, India",https://maps.google.com/?cid=104032337070082795,ChIJRVSQdg95zTsR60o3ANyYcQE,,buy bitcoin Hyderabad,YES
Weizmann Forex Limited,0512 392 3802,,5,1,"Shop No g-1 ground floor, City Center Mall, 63/2, The Mall Rd, Sadr Bazaar, Civil Lines, Kanpur, Uttar Pradesh 208001, India",https://maps.google.com/?cid=17993519061999543820,ChIJG2JHcFFHnDkRDOazzUDStfk,good rates,cryptocurrency exchange Kanpur,YES
RemitX - A division of Capital India Finance Ltd,095958 91289,http://www.remitx.com/,5,1,"SHOP NO. G-1, SUYOJIT CITY CENTRE, B WING, near SHATABDI HOSPITAL, Mumbai Naka, Renuka Nagar, Nashik, Maharashtra 422002, India",https://maps.google.com/?cid=18055668401778348873,ChIJmatIQH7r3TsRSVM-lr-ekvo,,sell bitcoin Nashik,
